# Identifier:
#	measurement
# Comments:
#	SMU: KEITHLEY INSTRUMENTS INC.,MODEL 2410,0996531,C27   Feb  4 2004 14:58:04/A02  /H/H
#	LCR meter: HEWLETT-PACKARD,4284A,0,REV01.20
#	LCR measurement function: CPRP
#	AC voltage: 0.005 V @ 100000 Hz
#	Current limit: 1.00E-05 A
#	Measurements per voltage step: 5
#	Bias voltages: (0.0, 0.5079365079365079, 1.0158730158730158, 1.5238095238095237, 2.0317460317460316, 2.5396825396825395, 3.0476190476190474, 3.5555555555555554, 4.063492063492063, 4.571428571428571, 5.079365079365079, 5.587301587301587, 6.095238095238095, 6.603174603174603, 7.111111111111111, 7.619047619047619, 8.126984126984127, 8.634920634920634, 9.142857142857142, 9.65079365079365, 10.158730158730158, 10.666666666666666, 11.174603174603174, 11.682539682539682, 12.19047619047619, 12.698412698412698, 13.206349206349206, 13.714285714285714, 14.222222222222221, 14.73015873015873, 15.238095238095237, 15.746031746031745, 16.253968253968253, 16.76190476190476, 17.26984126984127, 17.77777777777778, 18.285714285714285, 18.79365079365079, 19.3015873015873, 19.80952380952381, 20.317460317460316, 20.825396825396822, 21.333333333333332, 21.841269841269842, 22.349206349206348, 22.857142857142854, 23.365079365079364, 23.873015873015873, 24.38095238095238, 24.888888888888886, 25.396825396825395, 25.904761904761905, 26.41269841269841, 26.920634920634917, 27.428571428571427, 27.936507936507937, 28.444444444444443, 28.95238095238095, 29.46031746031746, 29.96825396825397, 30.476190476190474, 30.98412698412698, 31.49206349206349, 32.0) V
# Columns:
#	timestamp, bias, mean_current, std_current, mean_primary, std_primary, mean_secondary, std_secondary
1749129380.684261,0.0,-4.0229142e-09,1.931699165004054e-09,5.871329999999999e-11,1.2655275579772682e-14,1458030.0,6796.793361578679
1749129393.5105698,0.5079365079365079,1.8100812400000002e-09,2.4581584645290693e-09,3.901268e-11,2.337006632426083e-15,3515200.0,8468.631530536679
1749129406.297211,1.0158730158730158,8.0264534e-09,5.2170544087354736e-09,3.213292e-11,2.7650678111017513e-15,5273552.0,40885.72386542765
1749129419.1045682,1.5238095238095237,2.1782882e-08,2.5211584645587038e-09,2.829716e-11,1.7211623979151482e-15,6794328.0,43648.73762206646
1749129431.91072,2.0317460317460316,2.1647000000000002e-08,5.016161602488501e-09,2.5612999999999996e-11,1.8729655629510456e-15,8356386.0,131341.17231089418
1749129444.723847,2.5396825396825395,2.6147982e-08,2.4511545248017314e-09,2.38181e-11,2.3366642891100213e-15,9494020.0,135690.0282261007
1749129457.4935954,3.0476190476190474,3.3325928e-08,4.464785641118285e-09,2.2432460000000002e-11,1.7453939383414596e-15,10636980.0,146930.98243733347
1749129470.3267806,3.5555555555555554,4.0050846e-08,4.70305216212876e-09,2.1318979999999996e-11,1.5778466338650755e-15,11712560.0,153276.3073667943
1749129483.1397278,4.063492063492063,4.1896196e-08,4.779869338233423e-09,2.0403159999999997e-11,2.2861321046691063e-15,12511660.0,179940.16338772175
1749129495.9369786,4.571428571428571,4.8157712e-08,3.5561923125635374e-09,1.9629980000000002e-11,1.3105723940326716e-15,13497380.0,130209.76000285079
1749129508.7332363,5.079365079365079,5.3704490000000006e-08,3.2513172241908352e-09,1.889826e-11,2.489658611135346e-15,14396200.0,331098.0277802935
1749129521.5296717,5.587301587301587,6.0646704e-08,4.786944132160307e-09,1.832844e-11,2.685218799278138e-15,14989100.0,129345.69184940023
1749129534.3361187,6.095238095238095,6.4376408e-08,1.3245105775855468e-09,1.782418e-11,1.2544321424451199e-15,15671760.0,276279.28333481686
1749129547.1392994,6.603174603174603,7.6509116e-08,4.261136784111017e-09,1.737498e-11,2.2577865266670865e-15,16178520.0,418103.51062864804
1749129559.9197812,7.111111111111111,7.688822e-08,1.8174314679238949e-09,1.698752e-11,1.5406492138052313e-15,16659800.0,252195.68592662326
1749129572.7329445,7.619047619047619,8.7484462e-08,2.6157316225897505e-09,1.661932e-11,1.9589793260772364e-15,17503440.0,480775.90871423663
1749129585.5392032,8.126984126984127,9.4578908e-08,5.9591891273810064e-09,1.625074e-11,1.9427815111327882e-15,17872980.0,369492.91955327103
1749129598.3358824,8.634920634920634,9.2510186e-08,2.174509665470356e-09,1.594682e-11,1.8935680605671828e-15,18546300.0,358091.44083599653
1749129611.1721926,9.142857142857142,1.0539035800000001e-07,4.4681975256087325e-09,1.5668239999999998e-11,1.6131955864061979e-15,18788840.0,464165.08528755157
1749129623.9953506,9.65079365079365,1.1435854e-07,2.589055778927909e-09,1.541124e-11,7.889233169329473e-16,19504480.0,377034.4249534782
1749129636.8025348,10.158730158730158,1.1741516e-07,3.2154247536523104e-09,1.517188e-11,1.0303397497910374e-15,19561880.0,606853.7431704612
1749129649.5788615,10.666666666666666,1.2278744e-07,5.215678969645275e-09,1.495064e-11,1.646329250180005e-15,19837360.0,438714.9899422175
1749129662.405352,11.174603174603174,1.2955676e-07,4.996579316132186e-09,1.473876e-11,1.5525462956064479e-15,20029560.0,600844.833879763
1749129675.2116923,11.682539682539682,1.3600596e-07,5.479707116114873e-09,1.453012e-11,1.7724559232883698e-15,20143160.0,181391.36252864962
1749129688.015413,12.19047619047619,1.4366716e-07,3.5016120119739192e-09,1.43343e-11,1.5849290204924126e-15,20282080.0,489588.6330379822
1749129700.7918684,12.698412698412698,1.5020606e-07,3.6690442273703982e-09,1.416286e-11,1.0836973747314965e-15,20570680.0,556111.2385125839
1749129713.5884306,13.206349206349206,1.5528418e-07,3.880445411238251e-09,1.399892e-11,1.8400000000002602e-15,20684580.0,606350.3159065723
1749129726.4048586,13.714285714285714,1.5780472e-07,5.646368566574453e-09,1.3843360000000002e-11,2.040196069009123e-15,21121740.0,447248.4750113744
1749129739.2279809,14.222222222222221,1.636648e-07,5.882725154892074e-09,1.3699200000000002e-11,1.1260550608206665e-15,21542840.0,137851.21834789854
1749129752.0184467,14.73015873015873,1.6866136e-07,5.610863670273945e-09,1.3543760000000002e-11,1.8682612237047802e-15,21756200.0,695694.634160707
1749129764.8212805,15.238095238095237,1.7282816000000002e-07,5.405448830060279e-09,1.3417259999999999e-11,9.478396488864216e-16,21787320.0,420936.59570058767
1749129777.6480377,15.746031746031745,1.7859986000000002e-07,4.679305763294376e-09,1.329176e-11,2.4029981273401414e-15,22233880.0,376401.7077538305
1749129790.4344175,16.253968253968253,1.8499054e-07,3.878779797101147e-09,1.3172e-11,2.5822470834527935e-15,22273040.0,364587.2713082562
1749129803.2408676,16.76190476190476,1.8939399999999998e-07,5.131129393028396e-09,1.305568e-11,1.1754148203934446e-15,22589840.0,510195.63933847967
1749129816.0446181,17.26984126984127,1.9538661999999997e-07,5.829585513018916e-09,1.294594e-11,2.844362846051398e-15,22638220.0,586921.5770441567
1749129828.8011098,17.77777777777778,2.0518362e-07,2.9980540704930573e-09,1.282946e-11,9.436100889669124e-16,23004240.0,575747.1618688189
1749129841.6175604,18.285714285714285,2.0780226000000001e-07,5.3183481129388255e-09,1.2726520000000002e-11,1.3991425945915661e-15,23474060.0,311025.5140659686
1749129854.423854,18.79365079365079,2.1142407999999997e-07,1.2155152082964607e-09,1.263112e-11,6.33719180710224e-16,23121900.0,606916.541214688
1749129867.240295,19.3015873015873,2.1494618e-07,3.182961091436719e-09,1.2538560000000002e-11,1.9314243448813164e-15,23176420.0,935496.1259139451
1749129880.0176506,19.80952380952381,2.1819756e-07,3.3165097199314806e-09,1.2448239999999998e-11,1.4402777509914246e-15,23585520.0,554218.4493500735
1749129892.8236394,20.317460317460316,2.3207772e-07,4.180211018309957e-09,1.23628e-11,2.529822128134782e-15,23773780.0,1022910.039837326
1749129905.6271086,20.825396825396822,2.3640644e-07,5.50349588737922e-09,1.2270219999999998e-11,1.2155657119218954e-15,24478120.0,543520.113335284
1749129918.4431937,21.333333333333332,2.3686964e-07,1.747492398381174e-09,1.2191279999999998e-11,1.9041008376660155e-15,23646820.0,818491.9264110063
1749129931.2598047,21.841269841269842,2.4617966e-07,4.262819629118733e-09,1.211472e-11,2.1590738755307274e-15,23638700.0,338507.1816077171
1749129944.0438807,22.349206349206348,2.4894370000000003e-07,4.755784685201811e-09,1.203938e-11,1.5118200951171442e-15,24680820.0,788372.9356085227
1749129956.859575,22.857142857142854,2.5556136e-07,3.917245418198875e-09,1.196454e-11,1.6107141273357826e-15,24338640.0,676231.8998686767
1749129969.6465607,23.365079365079364,2.6444162e-07,4.458825122114569e-09,1.1894860000000001e-11,2.6035360569810893e-15,24647900.0,865501.7203911267
1749129982.433084,23.873015873015873,2.6155674000000005e-07,2.881540244105571e-09,1.182768e-11,1.1443775600739038e-15,24911840.0,603606.1417845249
1749129995.22937,24.38095238095238,2.7157978e-07,3.676247372198994e-09,1.175586e-11,1.2043255373857668e-15,24502380.0,404455.0279079245
1749130008.05336,24.888888888888886,2.7753278e-07,4.486546111832581e-09,1.169026e-11,7.002856560007332e-16,24621500.0,476310.5709513489
1749130020.859521,25.396825396825395,2.8193574000000005e-07,4.3745370052612425e-09,1.1628480000000001e-11,1.6714065932625669e-15,24871500.0,837700.7651900528
1749130033.6461003,25.904761904761905,2.8456951999999997e-07,5.283194151041586e-09,1.156738e-11,8.908422980527401e-16,25305340.0,646991.621584082
1749130046.452413,26.41269841269841,2.9031943999999995e-07,4.446050746718944e-09,1.15085e-11,1.7572706109192075e-15,25069700.0,735872.8776086261
1749130059.2589917,26.920634920634917,3.0191419999999997e-07,2.270424192083946e-09,1.144876e-11,1.096540012949555e-15,25113980.0,490890.2663528785
1749130072.0622802,27.428571428571427,3.0026474e-07,4.5133787882693915e-09,1.1389599999999999e-11,1.3069047402164933e-15,24663500.0,732307.0913216667
1749130084.84943,27.936507936507937,3.0717304e-07,5.001730339632486e-09,1.133382e-11,3.762977544441538e-16,24981420.0,523917.14383096877
1749130097.645538,28.444444444444443,3.1634024e-07,4.439474274550985e-09,1.1281980000000001e-11,2.3591523901608066e-15,25500500.0,816421.8909362977
1749130110.4421928,28.95238095238095,3.1541122e-07,5.6670551662746336e-09,1.123156e-11,1.8714700104460176e-15,25274220.0,173462.87672006365
